Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,118,ARTICLE,118 Hutz Mi Tze,,rb-dargot-sulam-118-hutz-mi-tze,Article 118,,"חוץ מ""צא""",,Только не выйти,,Artikel 118,,Artículo 118,,Makale 118,,Тільки не вийти,
1,119,ARTICLE,119 Mitoh Lo Lishma,,rb-dargot-sulam-119-mitoh-lo-lishma,Article 119,,מתוך שלא לשמה בא לשמה,,Учишь Тору ради себя  - придёшь к изучению Торы ради неё самой,,Artikel 119,,Artículo 119,,Makale 119,,Вивчаєш Тору заради себе - прийдеш до вивчення Тори заради неї самої,
1,120,ARTICLE,120 Simha Mi Rikud,,rb-dargot-sulam-120-simha-mi-rikud,Article 120,,שמחה הבאה מריקוד,,"Радость, приходящая из танца",,Artikel 120,,Artículo 120,,Makale 120,,"Радість, що приходить із танцю",
1,121,ARTICLE,121 Bet Kohot,,rb-dargot-sulam-121-bet-kohot,Article 121,,ב' כוחות באדם,,Две силы в человеке,,Artikel 121,,Artículo 121,,Makale 121,,Дві сили в людині,
1,122,ARTICLE,122 Zaha Le Haim,,rb-dargot-sulam-122-zaha-le-haim,Article 122,,ענין זכה לחיים,,Удостоиться жизни,,Artikel 122,,Artículo 122,,Makale 122,,Удостоїтись життя,
1,123,ARTICLE,123 Bli Iadaim,,rb-dargot-sulam-123-bli-iadaim,Article 123,,בלי ידים ובלי רגלים,,Без рук и без ног,,Artikel 123,,Artículo 123,,Makale 123,,Без рук і ніг,
1,124,ARTICLE,124 Leshamsheni,,rb-dargot-sulam-124-leshamsheni,Article 124,,לשמשני,,Чтобы служить человеку,,Artikel 124,,Artículo 124,,Makale 124,,Щоб служити людині,
1,125,ARTICLE,125 Agdarot 1,,rb-dargot-sulam-125-agdarot-1,Article 125,,הגדרות (א'),,Определения-1,,Artikel 125,,Artículo 125,,Makale 125,,Визначення (1),
1,126,ARTICLE,126 Bikur Holim,,rb-dargot-sulam-126-bikur-holim,Article 126,,ביקור חולים,,Посещение больных,,Artikel 126,,Artículo 126,,Makale 126,,Відвідування хворих,
1,127,ARTICLE,127 Ashrei Adam,,rb-dargot-sulam-127-ashrei-adam,Article 127,,אשרי אדם,,Блажен человек,,Artikel 127,,Artículo 127,,Makale 127,,Блаженна людина,
1,128,ARTICLE,128 Romemu Ashem,,rb-dargot-sulam-128-romemu-ashem,Article 128,,רוממו ה' אלוקינו,,Превознесите Господа,,Artikel 128,,Artículo 128,,Makale 128,,Звеличте Господа,
1,129,ARTICLE,129 Iedia Ve Emuna,,rb-dargot-sulam-129-iedia-ve-emuna,Article 129,,ידיעה ואמונה,,Знание и вера,,Artikel 129,,Artículo 129,,Makale 129,,Знання і віра,
1,130,ARTICLE,130 Edut Ashem,,rb-dargot-sulam-130-edut-ashem,Article 130,,עדות ה',,Свидетельство Творца,,Artikel 130,,Artículo 130,,Makale 130,,Свідоцтво Тори,
1,131,ARTICLE,131 Isha Asher Ahavta,,rb-dargot-sulam-131-isha-asher-ahavta,Article 131,,ראה חיים עם אשה אשר אהבת,,"Увидишь жизнь с женою, которую любишь",,Artikel 131,,Artículo 131,,Makale 131,,"Побачиш життя з дружиною, яку любиш",
1,132,ARTICLE,132 Elion Ve Tahton,,rb-dargot-sulam-132-elion-ve-tahton,Article 132,,עליון ותחתון,,Высший и низший,,Artikel 132,,Artículo 132,,Makale 132,,Вищий і нижчий,
1,133,ARTICLE,133 Akol Tikunim,,rb-dargot-sulam-133-akol-tikunim,Article 133,,הכל תיקונים,,Все исправления,,Artikel 133,,Artículo 133,,Makale 133,,Всі виправлення,
1,134,ARTICLE,134 Be Gar Ein Tshuva,,rb-dargot-sulam-134-be-gar-ein-tshuva,Article 134,,"בג""ר אין תשובה מועילה",,В ГАР нет полезного ответа,,Artikel 134,,Artículo 134,,Makale 134,,В ГАР немає корисної відповіді,
1,135,ARTICLE,135 Tzadikim,,rb-dargot-sulam-135-tzadikim,Article 135,,צדיקים נוטלים בזרוע,,Праведники возьмут плечом,,Artikel 135,,Artículo 135,,Makale 135,,Праведники візьмуть плечем,
1,136,ARTICLE,136 Akidat Izhak,,rb-dargot-sulam-136-akidat-izhak,Article 136,,עקידת יצחק,,Жертвоприношение Ицхака,,Artikel 136,,Artículo 136,,Makale 136,,Жертвоприношення Іцхака,
1,137,ARTICLE,137 Hisaron,,rb-dargot-sulam-137-hisaron,Article 137,,החסרון זהו הכלי,,Недостаток - это кли (сосуд),,Artikel 137,,Artículo 137,,Makale 137,,Нестача - це клі (посудина),
1,138,ARTICLE,138 Dereh,,rb-dargot-sulam-138-dereh,Article 138,,דרך קרובה ורחוקה,,Путь короткий и долгий,,Artikel 138,,Artículo 138,,Makale 138,,Шлях короткий і довгий,
1,139,ARTICLE,139 Regel Ve Naal,,rb-dargot-sulam-139-regel-ve-naal,Article 139,,בחינת רגל ונעל,,Исследование стопы и обуви,,Artikel 139,,Artículo 139,,Makale 139,,Дослідження стопи і взуття,
1,140,ARTICLE,140 Evdel Kina,,rb-dargot-sulam-140-evdel-kina,Article 140,,הבדל בין קנאה לתאוה,,Разница между завистью и вожделением,,Artikel 140,,Artículo 140,,Makale 140,,Різниця між заздрістю і жаданням,
1,141,ARTICLE,141 Ruah Hahamim,,rb-dargot-sulam-141-ruah-hahamim,Article 141,,אין רוח חכמים נוחה הימנו,,Нет от этого доброго духа мудрецов,,Artikel 141,,Artículo 141,,Makale 141,,Нема від цього доброго духу мудреців,
1,142,ARTICLE,142 Zaar Shhina,,rb-dargot-sulam-142-zaar-shhina,Article 142,,צער השכינה (א'),,Печаль Божественного Присутствия (Шхины) -1,,Artikel 142,,Artículo 142,,Makale 142,,Сум Божественної Присутності (Шхіни) (1),
1,143,ARTICLE,143 Akarat Ara,,rb-dargot-sulam-143-akarat-ara,Article 143,,צורך בהכרת הרע,,Необходимость осознания зла,,Artikel 143,,Artículo 143,,Makale 143,,Необхідність усвідомлення зла,
1,144,ARTICLE,144 Nigle Ve Nistar,,rb-dargot-sulam-144-nigle-ve-nistar,Article 144,,נגלה ונסתר,,Явное и скрытое,,Artikel 144,,Artículo 144,,Makale 144,,Явне і приховане,
1,145,ARTICLE,145 Tshuka,,rb-dargot-sulam-145-tshuka,Article 145,,תשוקה לידיעה,,Страсть к знаниям,,Artikel 145,,Artículo 145,,Makale 145,,Пристрасть до знань,
1,146,ARTICLE,146 Isurim Ve Simha,,rb-dargot-sulam-146-isurim-ve-simha,Article 146,,יסורים ושמחה,,Страдания и радость,,Artikel 146,,Artículo 146,,Makale 146,,Страждання і радість,
1,147,ARTICLE,147 Kav Avoda,,rb-dargot-sulam-147-kav-avoda,Article 147,,קו העבודה,,Направление работы,,Artikel 147,,Artículo 147,,Makale 147,,Напрямок роботи,
1,148,ARTICLE,148 Emuna,,rb-dargot-sulam-148-emuna,Article 148,,אמונה נקרא מעשה,,Вера проявляется в действии,,Artikel 148,,Artículo 148,,Makale 148,,Віра проявляється в дії,
1,149,ARTICLE,149 Aretz,,rb-dargot-sulam-149-aretz,Article 149,,ארץ זה מלכות שמים,,Земля эта - Царство Небесное,,Artikel 149,,Artículo 149,,Makale 149,,Земля ця - Царство Небесне,
1,150,ARTICLE,150 Sakin Le Shhita,,rb-dargot-sulam-150-sakin-le-shhita,Article 150,,סכין לשחיטה,,Нож для шхиты (ритуального убоя скота),,Artikel 150,,Artículo 150,,Makale 150,,Ніж для шхити (ритуального забою худоби),
1,151,ARTICLE,151 Ratzon Lehashpia,,rb-dargot-sulam-151-ratzon-lehashpia,Article 151,,ענין רצון להשפיע (א'),,Об альтруистическом желании-1,,Artikel 151,,Artículo 151,,Makale 151,,Про альтруїстичне бажання (1),
1,152,ARTICLE,152 Atznaa Lehet,,rb-dargot-sulam-152-atznaa-lehet,Article 152,,הצנע לכת,,Скромное достижение,,Artikel 152,,Artículo 152,,Makale 152,,Скромне досягнення,
1,153,ARTICLE,153 Tov Tora,,rb-dargot-sulam-153-tov-tora,Article 153,,טוב תורה עם דרך ארץ,,"Хорошо, если Тора сочетается с Земным путём",,Artikel 153,,Artículo 153,,Makale 153,,"Добре, якщо Тора поєднується із земним шляхом",
1,154,ARTICLE,154 Ioshvei Kranot,,rb-dargot-sulam-154-ioshvei-kranot,Article 154,,יושבי קרנות,,Бездельники,,Artikel 154,,Artículo 154,,Makale 154,,Ледацюги,
1,155,ARTICLE,155 Ata Bahartanu,,rb-dargot-sulam-155-ata-bahartanu,Article 155,,אתה בחרתנו (א'),,Ты выбрал нас-1,,Artikel 155,,Artículo 155,,Makale 155,,Ти вибрав нас,
1,156,ARTICLE,156 Kidush Levana,,rb-dargot-sulam-156-kidush-levana,Article 156,,קידוש הלבנה,,Благословение луны,,Artikel 156,,Artículo 156,,Makale 156,,Благословення місяця,
1,157,ARTICLE,157 Braha O Shalom,,rb-dargot-sulam-157-braha-o-shalom,Article 157,,"מה קודם, הברכה או השלום",,"Что прежде, благословение или мир?",,Artikel 157,,Artículo 157,,Makale 157,,"Що перш, благословення чи мир?",
1,158,ARTICLE,158 Lefum Zeara Agra,,rb-dargot-sulam-158-lefum-zeara-agra,Article 158,,לפום צערא אגרא,,Соответственно страдания являются вознаграждением,,Artikel 158,,Artículo 158,,Makale 158,,Відповідно страждання є винагородою,
1,159,ARTICLE,159 Limud Ha Emuna,,rb-dargot-sulam-159-limud-ha-emuna,Article 159,,צורך וחשיבות לימוד האמונה,,Необходимо и важно учиться вере,,Artikel 159,,Artículo 159,,Makale 159,,Необхідно і важливо вчитися вірі,
1,160,ARTICLE,160 Kol Ha Am,,rb-dargot-sulam-160-kol-ha-am,Article 160,,וכל העם נצב עליך,,Весь народ стоит перед Тобой,,Artikel 160,,Artículo 160,,Makale 160,,Весь народ стоїть перед Тобою,
1,161,ARTICLE,161 Itorerut,,rb-dargot-sulam-161-itorerut,Article 161,,התעוררות (א'),,Пробуждение-1,,Artikel 161,,Artículo 161,,Makale 161,,Пробудження (1),
1,162,ARTICLE,162 Ahavat Hazulat,,rb-dargot-sulam-162-ahavat-hazulat,Article 162,,אהבת הזולת,,Любовь к ближнему,,Artikel 162,,Artículo 162,,Makale 162,,Любов до ближнього,
1,163,ARTICLE,163 Gvanim Ba Avoda,,rb-dargot-sulam-163-gvanim-ba-avoda,Article 163,,גוונים בעבודה,,Цвета в работе,,Artikel 163,,Artículo 163,,Makale 163,,Кольори в роботі,
1,164,ARTICLE,164 Ma Levakesh,,rb-dargot-sulam-164-ma-levakesh,Article 164,,מה לבקש מה' - להיות עובדו,,О чём просить у Творца для служения Ему,,Artikel 164,,Artículo 164,,Makale 164,,Про що просити у Творця для служіння Йому,
1,165,ARTICLE,165 Iesh Inian,,rb-dargot-sulam-165-iesh-inian,Article 165,,יש ענין שמירה,,Следует остерегаться,,Artikel 165,,Artículo 165,,Makale 165,,Слід остерігатися,
1,166,ARTICLE,166 Eizo,,rb-dargot-sulam-166-eizo,Article 166,,איזו תשובה מועילה,,Какой ответ полезный?,,Artikel 166,,Artículo 166,,Makale 166,,Яка відповідь корисна?,
1,167,ARTICLE,167 Mahmir,,rb-dargot-sulam-167-mahmir,Article 167,,"מחמיר על עצמו, ומברך",,"Строгий сам к себе, и благословляет",,Artikel 167,,Artículo 167,,Makale 167,,"Суворий сам до себе, і благословляє",
1,168,ARTICLE,168 Baruh,,rb-dargot-sulam-168-baruh,Article 168,,ברוך הגבר אשר שם ה' מבטחו,,"Благословен человек, который уповает на Господа, и Бог Доверие",,Artikel 168,,Artículo 168,,Makale 168,,"Благословенний той, хто надіється на Господа, і Бог - надія його",
1,169,ARTICLE,169 Inian Amate,,rb-dargot-sulam-169-inian-amate,Article 169,,ענין המטה,,Низкое по важности,,Artikel 169,,Artículo 169,,Makale 169,,Низьке за важливістю,
1,170,ARTICLE,170 Inian Emuna Bedaat 1,,rb-dargot-sulam-170-inian-emuna-bedaat-1,Article 170,,ענין אמונה בתוך הדעת,,Вера внутри знания,,Artikel 170,,Artículo 170,,Makale 170,,Віра всередині знання,
1,171,ARTICLE,171 Ma Tovu,,rb-dargot-sulam-171-ma-tovu,Article 171,,מה טובו אוהליך יעקב (א'),,"Как прекрасны шатры твои, Яков-1",,Artikel 171,,Artículo 171,,Makale 171,,"Які гарні намети твої, Яків!",
1,172,ARTICLE,172 Adam Ve Tora,,rb-dargot-sulam-172-adam-ve-tora,Article 172,,אדם ותורה,,Человек и Тора,,Artikel 172,,Artículo 172,,Makale 172,,Людина і Тора,
1,173,ARTICLE,173 Tfilin,,rb-dargot-sulam-173-tfilin,Article 173,,תפילין,,Тфилин,,Artikel 173,,Artículo 173,,Makale 173,,"Тфілін""стаття 173 ""Тфілін",
1,174,ARTICLE,174 Amizvot,,rb-dargot-sulam-174-amizvot,Article 174,,המצוות הן מפי ה',,Заповеди от Творца,,Artikel 174,,Artículo 174,,Makale 174,,Заповіді від Творця,
1,175,ARTICLE,175 Gimel Madregot Adam,,rb-dargot-sulam-175-gimel-madregot-adam,Article 175,,ג' מדרגות דאדם,,Три ступени человека,,Artikel 175,,Artículo 175,,Makale 175,,Три сходинки людини,
1,176,ARTICLE,176 Emuna,,rb-dargot-sulam-176-emuna,Article 176,,אמונה בחינת למעלה מהטבע,,Вера находится над природой,,Artikel 176,,Artículo 176,,Makale 176,,Віра знаходиться над природою,
1,177,ARTICLE,177 Pri,,rb-dargot-sulam-177-pri,Article 177,,פרי תורה,,Плоды Торы,,Artikel 177,,Artículo 177,,Makale 177,,Плоди Тори,
1,178,ARTICLE,178 Aba,,rb-dargot-sulam-178-aba,Article 178,,אבא הוציא את אמא לחוץ אודות בנה,,Отец вытащил мать наружу относительно сына,,Artikel 178,,Artículo 176,,Makale 178,,Батько витягнув матір назовні відносно сина,
1,179,ARTICLE,179 Ibur 2,,rb-dargot-sulam-179-ibur-2,Article 179,,עיבור (א'),,"Зародыш, плод-1",,Artikel 179,,Artículo 179,,Makale 179,,"Зародок, плід (1)",
1,180,ARTICLE,180 David,,rb-dargot-sulam-180-david,Article 180,,דוד המלך אין לו חיים,,Давид не должен жить,,Artikel 180,,Artículo 180,,Makale 180,,Давид не повинен жити,
1,181,ARTICLE,181 Bhinat Adam Arishon,,rb-dargot-sulam-181-bhinat-adam-arishon,Article 181,,בחינת אדם הראשון (א'),,Сущность Адама-1,,Artikel 181,,Artículo 181,,Makale 181,,Сутність Адама (1),
